Date,ZoneID,AvgTemperature,Humidity,SpecialEvent,EnergyConsumption
2025-12-01,Z3,19.93,75.22,0,611.32
2025-12-01,Z4,18.49,79.96,0,566.1
2025-12-01,Z5,24.71,67.64,0,632.87
2025-12-02,Z1,22.16,74.85,0,556.15
2025-12-02,Z2,19.23,68.71,0,534.03
2025-12-02,Z3,17.12,75.19,0,569.79
2025-12-02,Z4,19.33,74.23,0,577.47
2025-12-02,Z5,19.23,73.76,1,719.96
2025-12-03,Z1,18.51,75.92,0,539.41
2025-12-03,Z2,21.61,65.12,0,522.44
2025-12-03,Z3,25.92,63.89,0,594.9
2025-12-03,Z4,19.68,72.32,0,542.8
2025-12-03,Z5,16.4,71.1,0,591.57
2025-12-04,Z1,21.53,76.59,0,516.92
2025-12-04,Z2,20.03,63.47,0,519.78
2025-12-04,Z3,19.6,76.97,0,557.18
2025-12-04,Z4,20.17,80.32,0,602.62
2025-12-04,Z5,21.38,72.34,0,588.98
2025-12-05,Z1,19.64,74.73,0,501.25
2025-12-05,Z2,21.55,81.96,0,575.59
2025-12-05,Z3,16.79,78.19,1,631.29
2025-12-05,Z4,24.13,75.74,0,606.01
2025-12-05,Z5,20.91,67.67,0,585.0
2025-12-06,Z1,21.42,67.12,0,544.08
2025-12-06,Z2,20.1,77.42,0,562.82
2025-12-06,Z3,20.99,81.42,0,570.14
2025-12-06,Z4,21.71,72.8,0,586.22
2025-12-06,Z5,20.1,79.73,0,647.41
2025-12-07,Z1,21.97,71.89,0,544.07
2025-12-07,Z2,17.69,80.17,0,524.64
2025-12-07,Z3,23.69,68.98,1,683.16
2025-12-07,Z4,18.95,64.42,0,553.28
2025-12-07,Z5,21.26,72.11,0,624.62
2025-12-08,Z1,20.14,74.54,0,558.52
2025-12-08,Z2,18.38,81.13,0,540.48
2025-12-08,Z3,19.95,75.22,0,584.77
2025-12-08,Z4,20.6,79.25,0,592.89
2025-12-08,Z5,18.65,82.05,0,589.74
2025-12-09,Z1,19.91,75.71,0,543.82
2025-12-09,Z2,21.02,81.54,0,548.64
2025-12-09,Z3,19.6,72.98,0,521.37
2025-12-09,Z4,23.29,86.02,0,644.31
2025-12-09,Z5,23.38,67.07,0,615.47
2025-12-10,Z1,22.97,61.71,0,542.26
2025-12-10,Z2,22.87,84.62,0,620.35
2025-12-10,Z3,21.01,69.73,0,571.34
2025-12-10,Z4,23.38,74.94,0,626.36
2025-12-10,Z5,19.9,66.38,0,573.53
2025-12-11,Z1,22.5,65.65,1,605.94
2025-12-11,Z2,25.2,67.72,1,689.1
2025-12-11,Z3,24.16,73.3,0,611.25
2025-12-11,Z4,20.23,81.29,0,572.86
2025-12-11,Z5,20.1,73.37,0,619.35
2025-12-12,Z1,26.87,68.47,0,605.9
2025-12-12,Z2,21.09,73.53,0,573.71
2025-12-12,Z3,18.31,75.71,0,581.21
2025-12-12,Z4,21.83,69.16,1,683.95
2025-12-12,Z5,22.19,75.69,0,615.71
2025-12-13,Z1,25.03,76.25,0,582.42
2025-12-13,Z2,23.05,76.34,0,556.82
2025-12-13,Z3,20.92,68.97,0,500.18
2025-12-13,Z4,24.34,62.89,0,631.84
2025-12-13,Z5,22.73,75.18,0,610.18
2025-12-14,Z1,22.09,68.02,0,545.8
2025-12-14,Z2,21.9,78.66,0,596.87
2025-12-14,Z3,23.08,79.02,0,595.87
2025-12-14,Z4,22.07,76.46,0,621.15
2025-12-14,Z5,23.15,65.38,0,620.34
2025-12-15,Z1,26.57,66.08,0,537.07
2025-12-15,Z2,22.72,66.52,0,535.53
2025-12-15,Z3,21.7,74.52,0,603.63
2025-12-15,Z4,16.57,76.88,0,597.26
2025-12-15,Z5,20.52,75.83,0,575.13
2025-12-16,Z1,19.96,77.61,0,565.92
2025-12-16,Z2,21.44,70.52,0,562.98
2025-12-16,Z3,17.1,80.37,0,537.59
2025-12-16,Z4,22.33,64.16,1,706.33
2025-12-16,Z5,19.05,76.98,0,590.52
2025-12-17,Z1,23.98,75.84,0,586.01
2025-12-17,Z2,22.3,72.7,1,675.8
2025-12-17,Z3,24.79,82.03,0,623.63
2025-12-17,Z4,19.37,71.06,1,634.49
2025-12-17,Z5,21.3,63.45,0,627.62
2025-12-18,Z1,23.6,72.56,0,531.24
2025-12-18,Z2,21.99,69.19,0,548.82
2025-12-18,Z3,22.1,69.54,0,578.6
2025-12-18,Z4,21.99,72.81,0,569.91
2025-12-18,Z5,21.6,76.39,0,602.83
2025-12-19,Z1,24.05,66.26,0,558.14
2025-12-19,Z2,25.12,71.61,0,570.48
2025-12-19,Z3,20.41,82.27,1,692.45
2025-12-19,Z4,22.78,70.84,0,613.59
2025-12-19,Z5,24.68,56.78,0,602.04
2025-12-20,Z1,19.66,75.87,0,527.15
2025-12-20,Z2,23.6,68.07,0,567.82
2025-12-20,Z3,22.95,72.84,0,595.45
2025-12-20,Z4,23.18,67.34,0,609.64
2025-12-20,Z5,22.14,72.38,1,699.64
2025-12-21,Z1,23.32,72.4,0,536.76
2025-12-21,Z2,19.73,69.71,1,617.96
2025-12-21,Z3,24.23,67.25,0,603.86
2025-12-21,Z4,23.65,67.0,0,591.4
2025-12-21,Z5,25.28,75.36,0,651.35
2025-12-22,Z1,25.06,69.13,0,582.42
2025-12-22,Z2,22.96,66.23,0,555.2
2025-12-22,Z3,22.67,75.75,0,614.26
2025-12-22,Z4,26.33,70.1,0,614.19
2025-12-22,Z5,22.65,71.97,0,645.18
2025-12-23,Z1,27.12,72.18,0,560.02
2025-12-23,Z2,26.95,75.11,0,607.09
2025-12-23,Z3,22.01,71.87,1,684.92
2025-12-23,Z4,22.22,64.19,0,554.58
2025-12-23,Z5,23.92,67.68,0,619.1
2025-12-24,Z1,24.56,71.9,0,575.04
2025-12-24,Z2,29.67,60.19,1,695.35
2025-12-24,Z3,25.64,65.8,0,566.56
2025-12-24,Z4,21.8,68.59,0,595.64
2025-12-24,Z5,22.81,69.76,0,601.46
2025-12-25,Z1,25.76,65.41,0,552.94
2025-12-25,Z2,20.96,79.4,0,564.75
2025-12-25,Z3,28.1,67.69,0,620.12
2025-12-25,Z4,23.95,72.25,0,624.21
2025-12-25,Z5,19.72,77.35,0,593.43
2025-12-26,Z1,27.76,70.83,0,592.29
2025-12-26,Z2,19.71,69.45,0,551.14
2025-12-26,Z3,21.54,72.38,1,696.94
2025-12-26,Z4,26.54,68.5,0,598.87
2025-12-26,Z5,25.57,67.32,0,653.32
2025-12-27,Z1,22.11,76.32,0,517.14
2025-12-27,Z2,22.92,74.77,0,583.93
2025-12-27,Z3,27.39,75.47,0,597.26
2025-12-27,Z4,23.22,73.1,0,577.84
2025-12-27,Z5,22.58,71.78,0,611.84
2025-12-28,Z1,23.31,64.57,0,526.51
2025-12-28,Z2,22.81,61.66,0,536.4
2025-12-28,Z3,23.68,70.45,0,610.34
2025-12-28,Z4,24.48,67.8,0,646.76
2025-12-28,Z5,25.49,66.74,0,622.97
2025-12-29,Z1,21.66,73.27,0,522.59
2025-12-29,Z2,23.81,72.66,0,612.31
2025-12-29,Z3,25.43,63.69,0,556.37
2025-12-29,Z4,26.25,68.34,0,624.29
2025-12-29,Z5,28.4,62.35,0,652.12
2025-12-30,Z1,24.21,73.0,0,561.74
2025-12-30,Z2,29.89,60.14,1,689.12
2025-12-30,Z3,26.73,64.33,0,585.09
2025-12-30,Z4,24.87,78.6,0,653.17
2025-12-30,Z5,26.07,73.8,0,631.17
2025-12-31,Z1,28.87,67.42,0,546.09
2025-12-31,Z2,24.91,66.17,0,585.83
2025-12-31,Z3,25.82,72.52,0,599.51
2025-12-31,Z4,22.61,68.23,0,586.24
2025-12-31,Z5,24.4,62.47,0,619.17
